"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECD","EMP","MEN","THND_PER","Q","2010-Q2",304163.7,"E"
"OECD","EMP","MEN","THND_PER","Q","2010-Q3",304704.2,"E"
"OECD","EMP","MEN","THND_PER","Q","2010-Q4",304678,"E"
"OECD","EMP","MEN","THND_PER","Q","2011-Q1",306308.4,"E"
"OECD","EMP","MEN","THND_PER","Q","2011-Q2",306920.8,"E"
"OECD","EMP","MEN","THND_PER","Q","2011-Q3",307437.4,"E"
"OECD","EMP","MEN","THND_PER","Q","2011-Q4",308073.9,"E"
"OECD","EMP","MEN","THND_PER","Q","2012-Q1",308481.5,"E"
"OECD","EMP","MEN","THND_PER","Q","2012-Q2",309438.7,"E"
"OECD","EMP","MEN","THND_PER","Q","2012-Q3",309890.3,"E"
"OECD","EMP","MEN","THND_PER","Q","2012-Q4",310203.4,"E"
"OECD","EMP","MEN","THND_PER","Q","2013-Q1",309949.8,"E"
"OECD","EMP","MEN","THND_PER","Q","2013-Q2",310850.5,"E"
"OECD","EMP","MEN","THND_PER","Q","2013-Q3",311044.8,"E"
"OECD","EMP","MEN","THND_PER","Q","2013-Q4",311995.4,"E"
"OECD","EMP","MEN","THND_PER","Q","2014-Q1",313434.8,"E"
"OECD","EMP","MEN","THND_PER","Q","2014-Q2",314395.3,"E"
"OECD","EMP","MEN","THND_PER","Q","2014-Q3",315642.7,"E"
"OECD","EMP","MEN","THND_PER","Q","2014-Q4",316491.8,"E"
"OECD","EMP","MEN","THND_PER","Q","2015-Q1",318134.3,"E"
"OECD","EMP","MEN","THND_PER","Q","2015-Q2",318470.4,"E"
"OECD","EMP","MEN","THND_PER","Q","2015-Q3",319615.8,"E"
"OECD","EMP","MEN","THND_PER","Q","2015-Q4",320787.4,"E"
"OECD","EMP","MEN","THND_PER","Q","2016-Q1",322699.5,"E"
"OECD","EMP","MEN","THND_PER","Q","2016-Q2",323458.9,"E"
"OECD","EMP","MEN","THND_PER","Q","2016-Q3",324463.9,"E"
"OECD","EMP","MEN","THND_PER","Q","2016-Q4",325394.1,"E"
"OECD","EMP","TOT","THND_PER","Q","2003-Q1",515873.2,"E"
"OECD","EMP","TOT","THND_PER","Q","2003-Q2",516097.9,"E"
"OECD","EMP","TOT","THND_PER","Q","2003-Q3",516385.5,"E"
"OECD","EMP","TOT","THND_PER","Q","2003-Q4",517577,"E"
"OECD","EMP","TOT","THND_PER","Q","2004-Q1",520335.9,"E"
"OECD","EMP","TOT","THND_PER","Q","2004-Q2",521793.7,"E"
"OECD","EMP","TOT","THND_PER","Q","2004-Q3",523330.3,"E"
"OECD","EMP","TOT","THND_PER","Q","2004-Q4",525424.6,"E"
"OECD","EMP","TOT","THND_PER","Q","2005-Q1",526842.5,"E"
"OECD","EMP","TOT","THND_PER","Q","2005-Q2",529017.1,"E"
"OECD","EMP","TOT","THND_PER","Q","2005-Q3",531697.9,"E"
"OECD","EMP","TOT","THND_PER","Q","2005-Q4",533490.1,"E"
"OECD","EMP","TOT","THND_PER","Q","2006-Q1",535854.1,"E"
"OECD","EMP","TOT","THND_PER","Q","2006-Q2",538237.6,"E"
"OECD","EMP","TOT","THND_PER","Q","2006-Q3",540659.1,"E"
"OECD","EMP","TOT","THND_PER","Q","2006-Q4",543491.9,"E"
"OECD","EMP","TOT","THND_PER","Q","2007-Q1",545551.6,"E"
"OECD","EMP","TOT","THND_PER","Q","2007-Q2",547147.1,
"OECD","EMP","TOT","THND_PER","Q","2007-Q3",548510.9,"E"
"OECD","EMP","TOT","THND_PER","Q","2007-Q4",550830.9,"E"
"OECD","EMP","TOT","THND_PER","Q","2008-Q1",552365.7,"E"
"OECD","EMP","TOT","THND_PER","Q","2008-Q2",552876.1,
"OECD","EMP","TOT","THND_PER","Q","2008-Q3",552191.1,"E"
"OECD","EMP","TOT","THND_PER","Q","2008-Q4",549821.4,"E"
"OECD","EMP","TOT","THND_PER","Q","2009-Q1",544814.3,"E"
"OECD","EMP","TOT","THND_PER","Q","2009-Q2",541694.6,"B"
"OECD","EMP","TOT","THND_PER","Q","2009-Q3",541009.9,"E"
"OECD","EMP","TOT","THND_PER","Q","2009-Q4",541093.1,"E"
"OECD","EMP","TOT","THND_PER","Q","2010-Q1",540498.6,"E"
"OECD","EMP","TOT","THND_PER","Q","2010-Q2",542792.6,"E"
"OECD","EMP","TOT","THND_PER","Q","2010-Q3",543714.5,"E"
"OECD","EMP","TOT","THND_PER","Q","2010-Q4",543430.1,"E"
"OECD","EMP","TOT","THND_PER","Q","2011-Q1",545917.6,"E"
"OECD","EMP","TOT","THND_PER","Q","2011-Q2",547255.4,"E"
"OECD","EMP","TOT","THND_PER","Q","2011-Q3",548042.6,"E"
"OECD","EMP","TOT","THND_PER","Q","2011-Q4",549877.7,"E"
"OECD","EMP","TOT","THND_PER","Q","2012-Q1",551132.2,"E"
"OECD","EMP","TOT","THND_PER","Q","2012-Q2",553419.6,"E"
"OECD","EMP","TOT","THND_PER","Q","2012-Q3",554426.8,"E"
"OECD","EMP","TOT","THND_PER","Q","2012-Q4",554907.6,"E"
"OECD","EMP","TOT","THND_PER","Q","2013-Q1",554921.9,"E"
"OECD","EMP","TOT","THND_PER","Q","2013-Q2",557137.1,"E"
"OECD","EMP","TOT","THND_PER","Q","2013-Q3",558155,"E"
"OECD","EMP","TOT","THND_PER","Q","2013-Q4",559507.4,"E"
"OECD","EMP","TOT","THND_PER","Q","2014-Q1",562120.8,"E"
"OECD","EMP","TOT","THND_PER","Q","2014-Q2",563704,"E"
"OECD","EMP","TOT","THND_PER","Q","2014-Q3",565446.9,"E"
"OECD","EMP","TOT","THND_PER","Q","2014-Q4",567545.9,"E"
"OECD","EMP","TOT","THND_PER","Q","2015-Q1",570301.3,"E"
"OECD","EMP","TOT","THND_PER","Q","2015-Q2",571483.9,"E"
"OECD","EMP","TOT","THND_PER","Q","2015-Q3",573700.3,"E"
"OECD","EMP","TOT","THND_PER","Q","2015-Q4",576465.6,"E"
"OECD","EMP","TOT","THND_PER","Q","2016-Q1",579740.1,"E"
"OECD","EMP","TOT","THND_PER","Q","2016-Q2",581063.4,"E"
"OECD","EMP","TOT","THND_PER","Q","2016-Q3",583452.9,"E"
"OECD","EMP","TOT","THND_PER","Q","2016-Q4",584941.3,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2005-Q1",226580.4,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2005-Q2",227750.4,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2005-Q3",228996.8,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2005-Q4",229871.8,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2006-Q1",231110.8,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2006-Q2",232301.8,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2006-Q3",233689.3,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2006-Q4",234999.1,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2007-Q1",235931.2,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2007-Q2",236651.3,
"OECD","EMP","WOMEN","THND_PER","Q","2007-Q3",237592.6,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2007-Q4",238982.2,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2008-Q1",239673.6,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2008-Q2",240170.6,
"OECD","EMP","WOMEN","THND_PER","Q","2008-Q3",240129.6,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2008-Q4",239906.2,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2009-Q1",238708.5,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2009-Q2",237973.2,"B"
"OECD","EMP","WOMEN","THND_PER","Q","2009-Q3",238152.4,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2009-Q4",238260.1,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2010-Q1",238195.7,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2010-Q2",238654.6,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2010-Q3",239030.9,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2010-Q4",238755.2,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2011-Q1",239602.8,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2011-Q2",240347.9,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2011-Q3",240608.5,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2011-Q4",241793.8,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2012-Q1",242644,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2012-Q2",244001.9,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2012-Q3",244546.9,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2012-Q4",244703.8,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2013-Q1",244968.5,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2013-Q2",246311.1,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2013-Q3",247117.2,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2013-Q4",247508.7,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2014-Q1",248693,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2014-Q2",249322.2,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2014-Q3",249810.9,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2014-Q4",251061.7,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2015-Q1",252190.2,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2015-Q2",253025.9,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2015-Q3",254090.4,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2015-Q4",255678.6,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2016-Q1",257040.3,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2016-Q2",257604.9,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2016-Q3",258992.4,"E"
"OECD","EMP","WOMEN","THND_PER","Q","2016-Q4",259551.5,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2005-Q1",74.7298,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2005-Q2",74.78144,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2005-Q3",74.96545,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2005-Q4",75.04223,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2006-Q1",75.18951,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2006-Q2",75.37871,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2006-Q3",75.51056,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2006-Q4",75.64473,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2007-Q1",75.69298,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2007-Q2",75.79686,
"OECD","EMP","MEN","PC_WKGPOP","Q","2007-Q3",75.75893,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2007-Q4",75.78493,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2008-Q1",75.78094,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2008-Q2",75.68496,
"OECD","EMP","MEN","PC_WKGPOP","Q","2008-Q3",75.39351,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2008-Q4",74.69402,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2009-Q1",73.6181,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2009-Q2",72.82347,"B"
"OECD","EMP","MEN","PC_WKGPOP","Q","2009-Q3",72.52228,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2009-Q4",72.38367,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2010-Q1",72.39232,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2010-Q2",72.59571,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2010-Q3",72.6218,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2010-Q4",72.56337,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2011-Q1",72.86441,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2011-Q2",72.8716,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2011-Q3",72.89283,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2011-Q4",72.98127,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2012-Q1",72.91962,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2012-Q2",73.04762,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2012-Q3",73.0821,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2012-Q4",73.07476,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2013-Q1",72.92469,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2013-Q2",73.02782,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2013-Q3",73.01549,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2013-Q4",73.19942,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2014-Q1",73.35687,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2014-Q2",73.47614,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2014-Q3",73.66872,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2014-Q4",73.79822,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2015-Q1",73.98576,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2015-Q2",73.99933,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2015-Q3",74.16277,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2015-Q4",74.32976,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2016-Q1",74.591,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2016-Q2",74.69528,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2016-Q3",74.74857,"E"
"OECD","EMP","MEN","PC_WKGPOP","Q","2016-Q4",74.90873,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2005-Q1",65.09303,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2005-Q2",65.17592,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2005-Q3",65.378,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2005-Q4",65.47579,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2006-Q1",65.6709,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2006-Q2",65.85837,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2006-Q3",66.04217,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2006-Q4",66.21101,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2007-Q1",66.27088,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2007-Q2",66.34016,
"OECD","EMP","TOT","PC_WKGPOP","Q","2007-Q3",66.37559,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2007-Q4",66.50804,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2008-Q1",66.55475,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2008-Q2",66.52329,
"OECD","EMP","TOT","PC_WKGPOP","Q","2008-Q3",66.2972,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2008-Q4",65.89532,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2009-Q1",65.16169,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2009-Q2",64.66022,"B"
"OECD","EMP","TOT","PC_WKGPOP","Q","2009-Q3",64.48878,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2009-Q4",64.36276,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2010-Q1",64.3893,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2010-Q2",64.49245,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2010-Q3",64.52203,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2010-Q4",64.41262,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2011-Q1",64.68403,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2011-Q2",64.75122,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2011-Q3",64.74895,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2011-Q4",64.83453,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2012-Q1",64.79201,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2012-Q2",64.97027,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2012-Q3",65.01157,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2012-Q4",65.02271,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2013-Q1",64.96652,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2013-Q2",65.11893,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2013-Q3",65.18276,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2013-Q4",65.30577,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2014-Q1",65.47796,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2014-Q2",65.59335,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2014-Q3",65.70713,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2014-Q4",65.89219,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2015-Q1",66.04202,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2015-Q2",66.14113,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2015-Q3",66.29092,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2015-Q4",66.54905,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2016-Q1",66.77393,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2016-Q2",66.86115,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2016-Q3",67.01453,"E"
"OECD","EMP","TOT","PC_WKGPOP","Q","2016-Q4",67.15932,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2005-Q1",55.64271,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2005-Q2",55.77013,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2005-Q3",55.9905,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2005-Q4",56.10499,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2006-Q1",56.33652,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2006-Q2",56.52623,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2006-Q3",56.76282,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2006-Q4",56.95788,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2007-Q1",57.02196,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2007-Q2",57.06473,
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2007-Q3",57.17566,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2007-Q4",57.40716,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2008-Q1",57.49196,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2008-Q2",57.527,
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2008-Q3",57.37541,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2008-Q4",57.25186,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2009-Q1",56.85155,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2009-Q2",56.62416,"B"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2009-Q3",56.58517,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2009-Q4",56.46934,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2010-Q1",56.52382,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2010-Q2",56.52055,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2010-Q3",56.5504,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2010-Q4",56.38916,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2011-Q1",56.62826,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2011-Q2",56.74318,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2011-Q3",56.72195,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2011-Q4",56.82343,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2012-Q1",56.81719,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2012-Q2",57.04553,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2012-Q3",57.08961,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2012-Q4",57.12257,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2013-Q1",57.15407,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2013-Q2",57.35659,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2013-Q3",57.49026,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2013-Q4",57.55604,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2014-Q1",57.73822,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2014-Q2",57.84494,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2014-Q3",57.88114,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2014-Q4",58.12185,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2015-Q1",58.23196,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2015-Q2",58.41655,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2015-Q3",58.55177,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2015-Q4",58.89088,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2016-Q1",59.08204,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2016-Q2",59.14974,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2016-Q3",59.39511,"E"
"OECD","EMP","WOMEN","PC_WKGPOP","Q","2016-Q4",59.51959,"E"
"AUS","EMP","MEN","THND_PER","M","1978-01",3885,
"AUS","EMP","MEN","THND_PER","M","1978-02",3880.642,
"AUS","EMP","MEN","THND_PER","M","1978-03",3884.09,
"AUS","EMP","MEN","THND_PER","M","1978-04",3888.447,
"AUS","EMP","MEN","THND_PER","M","1978-05",3885.072,
"AUS","EMP","MEN","THND_PER","M","1978-06",3882.025,
"AUS","EMP","MEN","THND_PER","M","1978-07",3872.242,
"AUS","EMP","MEN","THND_PER","M","1978-08",3871.81,
"AUS","EMP","MEN","THND_PER","M","1978-09",3874.509,
"AUS","EMP","MEN","THND_PER","M","1978-10",3875.293,
"AUS","EMP","MEN","THND_PER","M","1978-11",3877.449,
"AUS","EMP","MEN","THND_PER","M","1978-12",3890.741,
"AUS","EMP","MEN","THND_PER","M","1979-01",3893.29,
"AUS","EMP","MEN","THND_PER","M","1979-02",3900.305,
"AUS","EMP","MEN","THND_PER","M","1979-03",3901.962,
"AUS","EMP","MEN","THND_PER","M","1979-04",3910.009,
"AUS","EMP","MEN","THND_PER","M","1979-05",3918.638,
"AUS","EMP","MEN","THND_PER","M","1979-06",3927.169,
"AUS","EMP","MEN","THND_PER","M","1979-07",3929.379,
"AUS","EMP","MEN","THND_PER","M","1979-08",3944.172,
"AUS","EMP","MEN","THND_PER","M","1979-09",3940.671,
"AUS","EMP","MEN","THND_PER","M","1979-10",3947.269,
"AUS","EMP","MEN","THND_PER","M","1979-11",3959.724,
"AUS","EMP","MEN","THND_PER","M","1979-12",3961.373,
"AUS","EMP","MEN","THND_PER","M","1980-01",3965.188,
"AUS","EMP","MEN","THND_PER","M","1980-02",3965.639,
"AUS","EMP","MEN","THND_PER","M","1980-03",3966.007,
"AUS","EMP","MEN","THND_PER","M","1980-04",3973.089,
"AUS","EMP","MEN","THND_PER","M","1980-05",3991.696,
"AUS","EMP","MEN","THND_PER","M","1980-06",3984.448,
"AUS","EMP","MEN","THND_PER","M","1980-07",3996.344,
"AUS","EMP","MEN","THND_PER","M","1980-08",4007.289,
"AUS","EMP","MEN","THND_PER","M","1980-09",4004.305,
"AUS","EMP","MEN","THND_PER","M","1980-10",4011.686,
"AUS","EMP","MEN","THND_PER","M","1980-11",4027.845,
"AUS","EMP","MEN","THND_PER","M","1980-12",4047.197,
"AUS","EMP","MEN","THND_PER","M","1981-01",4048.121,
"AUS","EMP","MEN","THND_PER","M","1981-02",4056.631,
"AUS","EMP","MEN","THND_PER","M","1981-03",4068.934,
"AUS","EMP","MEN","THND_PER","M","1981-04",4071.592,
"AUS","EMP","MEN","THND_PER","M","1981-05",4072.105,
"AUS","EMP","MEN","THND_PER","M","1981-06",4075.466,
"AUS","EMP","MEN","THND_PER","M","1981-07",4078.349,
"AUS","EMP","MEN","THND_PER","M","1981-08",4083.735,
"AUS","EMP","MEN","THND_PER","M","1981-09",4081.783,
"AUS","EMP","MEN","THND_PER","M","1981-10",4060.113,
"AUS","EMP","MEN","THND_PER","M","1981-11",4061.339,
"AUS","EMP","MEN","THND_PER","M","1981-12",4066.385,
"AUS","EMP","MEN","THND_PER","M","1982-01",4093.726,
"AUS","EMP","MEN","THND_PER","M","1982-02",4086.898,
"AUS","EMP","MEN","THND_PER","M","1982-03",4081.605,
"AUS","EMP","MEN","THND_PER","M","1982-04",4084.664,
"AUS","EMP","MEN","THND_PER","M","1982-05",4073.349,
"AUS","EMP","MEN","THND_PER","M","1982-06",4066.403,
"AUS","EMP","MEN","THND_PER","M","1982-07",4063.706,
"AUS","EMP","MEN","THND_PER","M","1982-08",4050.203,
"AUS","EMP","MEN","THND_PER","M","1982-09",4047.598,
"AUS","EMP","MEN","THND_PER","M","1982-10",4043.659,
"AUS","EMP","MEN","THND_PER","M","1982-11",4007.042,
"AUS","EMP","MEN","THND_PER","M","1982-12",3961.854,
"AUS","EMP","MEN","THND_PER","M","1983-01",3953.213,
"AUS","EMP","MEN","THND_PER","M","1983-02",3951.356,
"AUS","EMP","MEN","THND_PER","M","1983-03",3925.029,
"AUS","EMP","MEN","THND_PER","M","1983-04",3918.05,
"AUS","EMP","MEN","THND_PER","M","1983-05",3924.238,
"AUS","EMP","MEN","THND_PER","M","1983-06",3925.998,
"AUS","EMP","MEN","THND_PER","M","1983-07",3923.886,
"AUS","EMP","MEN","THND_PER","M","1983-08",3928.802,
"AUS","EMP","MEN","THND_PER","M","1983-09",3953.608,
"AUS","EMP","MEN","THND_PER","M","1983-10",3950.236,
"AUS","EMP","MEN","THND_PER","M","1983-11",3968.282,
"AUS","EMP","MEN","THND_PER","M","1983-12",3986.503,
"AUS","EMP","MEN","THND_PER","M","1984-01",3984.935,
"AUS","EMP","MEN","THND_PER","M","1984-02",4003.641,
"AUS","EMP","MEN","THND_PER","M","1984-03",4034.676,
"AUS","EMP","MEN","THND_PER","M","1984-04",4027.641,
"AUS","EMP","MEN","THND_PER","M","1984-05",4039.199,
"AUS","EMP","MEN","THND_PER","M","1984-06",4047.447,
"AUS","EMP","MEN","THND_PER","M","1984-07",4059.462,
"AUS","EMP","MEN","THND_PER","M","1984-08",4045.669,
"AUS","EMP","MEN","THND_PER","M","1984-09",4048.269,
"AUS","EMP","MEN","THND_PER","M","1984-10",4049.475,
"AUS","EMP","MEN","THND_PER","M","1984-11",4064.258,
"AUS","EMP","MEN","THND_PER","M","1984-12",4054.583,
"AUS","EMP","MEN","THND_PER","M","1985-01",4061.75,
"AUS","EMP","MEN","THND_PER","M","1985-02",4088.957,
